CONTACT ID;EMAIL;sib_contact_owner;sib_next_task;SOBRENOME;NOME;_DETECTED_LANGUAGE;DOUBLE_OPT-IN;OPT_IN;CONTACT_TIMEZONE;EXT_ID;LINKEDIN;JOB_TITLE;WHATSAPP;LANDLINE_NUMBER;SMS;CATEGORIA;ANGULO;NICHO;SEGUIDORES;PLATAFORMA;REDE_SOCIAL;ADDED_TIME;MODIFIED_TIME
2342;hello@mcdmproductions.com;;;;Matt Colville / MCDM;;;;;;;;;;;worldbuilding;TTRPG production;D&D game design;~600K;YouTube;@mcolville;18-07-2026;18-07-2026
2343;hellorhighrollerspodcast@gmail.com;;;;Hell or High Rollers;;;;;;;;;;;lore;Pitch the free tactical RPG;British D&D actual-play comedy podcast;-;Podcast / Acast;@hellorhighpod;18-07-2026;18-07-2026
2351;info@contemplarol.com;;;;ContemplaRol;;;;;;;;;;;Angle of free universe for role-playing community: story;events and role-playing culture;RPG;-;Association / community;-;18-07-2026;18-07-2026
2355;justin@thealexandrian.net;;;;The Alexandrian;;;;;;;;;;;scenario structure;game mastery;TTRPG campaign design;≈10K+ niche RPG audience;Blog / Newsletter / Mastodon;@hexcrawl;18-07-2026;18-07-2026
2356;lahoradelrol@gmail.com;;;;La Hora del Rol;;;;;;;;;;;tactical combat and 36-track OST.;Free resource: faction lore;TTRPG / Community;~500;Podcast;@lahoradelrol;18-07-2026;18-07-2026
2358;levelupyourgamingpodcast@gmail.com;;;;Level Up Your Gaming;;;;;;;;;;;GAMES;Frame the tactical RPG and worldbuilding as material for RPG culture discussion.;Tabletop RPG discussion;-;Podcast;@levelupyourgaming;18-07-2026;18-07-2026
2359;lorekeeper@gmail.com;;;;RPG Lore Keeper NZ;;;;;;;;;;;GAMES;TTRPG worldbuilding;Faction conflict + worldbuilding resources;≈2K;YouTube;@rplorekeepernz;18-07-2026;18-07-2026
2360;murderdicepodcast@gmail.com;;;;Murder Dice;;;;;;;;;;;tabletop fandom;RPG storytelling;Dungeons and Dragons actual play;-;Podcast;@murderdice;18-07-2026;18-07-2026
2362;notrueindian@outlook.com;;;;The Indie RPG Newsletter;;;;;;;;;;;creator interviews;podcasts;Indie tabletop RPGs;≈7.6K subscribers;Newsletter / Podcast / Substack;@indierpgnewsletter;18-07-2026;18-07-2026
2363;podcast@ttjourneys.com;;;;Tabletop Journeys;;;;;;;;;;;and RPG culture;actual play;TTRPG interviews;---;Podcast;@ttjourneys;18-07-2026;18-07-2026
2366;pr@techraptor.net;;;;TechRaptor;;;;;;;;;;;tactics;RPGs;Gaming/tabletop coverage;—;Website;@techraptor;18-07-2026;18-07-2026
2367;press@rascal.news;;;;Rascal News;;;;;;;;;;;community journalism;indie RPG creators;Tabletop RPG culture;Niche TTRPG journalism;Website / Newsletter / Bluesky;@rascalnews;18-07-2026;18-07-2026
2369;railroadcasters@gmail.com;;;;Railroad Community Casters Club;;;;;;;;;;;GAMES;"Actual-play TTRPG podcast; pitch free tactical RPG universe as campaign/worldbuilding resource.";TTRPG Actual-Play Podcast;1000;Podcast;@railroadcasters;18-07-2026;18-07-2026
2371;roldelos90@gmail.com;;;;Rol de los 90;;;;;;;;;;;Pitch the lore and tactical structure as resource for RPG players;reviews and role-playing history;RPG blog;~2.7K Facebook;Blog/Facebook/YouTube;@roldelos90;18-07-2026;18-07-2026
2372;rolerocasual@gmail.com;;;;Rolero Casual;;;;;;;;;;;campaign narrative and tactical system for RPG listeners;Angle of worldbuilding;Tabletop RPG and role-playing community;-;Podcast;@RoleroCasual;18-07-2026;18-07-2026
2373;rolerodecorazon@gmail.com;;;;Rolero de Corazon;;;;;;;;;;;factions and free OST to use as inspiration in RPG sessions.;Scenarios;Tabletop RPG / Actual Play;~800;Podcast;@rolerodecorazon;18-07-2026;18-07-2026
2374;rolltosavepod@gmail.com;;;;Roll to Save;;;;;;;;;;;pitch tactical RPG & free universe;UK RPG podcast;TTRPG podcast;-;Podcast;@rolltosave;18-07-2026;18-07-2026
2375;secondbreakfast@tbhalflings.com;;;;Three Black Halflings;;;;;;;;;;;diversity in fantasy worlds;pop culture;TTRPG;≈30K+ cross-platform;Podcast / YouTube / TikTok;@tbhalflings;18-07-2026;18-07-2026
2376;soloroleplayerspodcast@gmail.com;;;;Solo RolePlayers Podcast;;;;;;;;;;;GAMES;Pitch the free tactical RPG and its solo-friendly world as a perfect fit for solo RPG audiences.;Solo TTRPG actual play;-;Podcast;@soloroleplayers;18-07-2026;18-07-2026
2380;strategydm@gmail.com;;;;The Strategy Dungeon Master;;;;;;;;;;;GAMES;Transitioning tactical hex-grid video game systems into DM resource;English — Tactical Tabletop & Grid Strategy;≈36K;YOUTUBE;@StrategyDM;18-07-2026;18-07-2026
2381;strategydungeon@gmail.com;;;;Strategy Dungeon;;;;;;;;;;;GAMES;"Tactical encounters as campaign inspiration; free digital resource";English — Strategy RPG & TTRPG Crossovers;≈31K;YOUTUBE;@StrategyDungeon;18-07-2026;18-07-2026
2383;takingd20@gmail.com;;;;Taking20;;;;;;;;;;;36-track OST;Lead with the free tactical hex-grid RPG;TTRPG/D&D advice and discussion;;YouTube;@Taking20;18-07-2026;18-07-2026
2385;tempusrol@gmail.com;;;;Tempus Rol;;;;;;;;;;;sci-fi and podcast;fantasy;Live roleplay;-;Podcast / community;@tempusrol;18-07-2026;18-07-2026
2387;thegmsvault@gmail.com;;;;The GM's Vault;;;;;;;;;;;GAMES;Using custom strategy map environments to generate narrative encounters;English — Game Master Resource Collections;≈22K;YOUTUBE;@TheGMsVaultYT;18-07-2026;18-07-2026
2392;themortalpath@gmail.com;;;;The Mortal Path;;;;;;;;;;;free lore;Lead with faction drama;TTRPG actual-play storytelling;---;Podcast;@themortalpath;18-07-2026;18-07-2026
2393;thenastytable@gmail.com;;;;The Nasty Table;;;;;;;;;;;factions;"Pitch the free tactical RPG as a campaign setting; offer the lore";TTRPG actual play;-;Podcast;@thenastytable;18-07-2026;18-07-2026
2394;therpgacademy@gmail.com;;;;The RPG Academy;;;;;;;;;;;and gaming community;interviews;Tabletop RPG advice;~3.6K YouTube;Podcast / Website;@TheRpgAcademy;18-07-2026;18-07-2026
2395;therpggoblin@gmail.com;;;;The RPG Goblin;;;;;;;;;;;factions;Offer the universe as RPG-worldbuilding inspiration with tactical combat;Indie TTRPG exploration and RPG recommendations;~1K;Podcast / Threads;@the.rpg.goblin;18-07-2026;18-07-2026
2396;thesmartparty@hotmail.com;;;;The Smart Party;;;;;;;;;;;Offer a design-discussion pitch about tactical encounters;GM advice and tabletop roleplaying discussion;UK RPG podcast;-;Podcast / YouTube;@the_smart_party;18-07-2026;18-07-2026
2398;topofthetable2ya@gmail.com;;;;Table-Top Talk;;;;;;;;;;;pitch tactical RPG & free universe;UK TTRPG podcast;TTRPG podcast;-;Podcast;@tabletopTalk;18-07-2026;18-07-2026
2405;abojalad@denofgeek.com;;;;;;;;;;;;;;;Managing Editor - pitch interview/feature on 23-year universe building;Geek Culture / TV / Features;;10M+ monthly readers;Website;@denofgeek;18-07-2026;18-07-2026
2408;blogcosasfelices@gmail.com;;;;;;;;;;;;;;;comics;Geek culture;;-;Website;-;18-07-2026;18-07-2026
2409;bnuytwitch@gmail.com;;;;;;;;;;;;;;;GAMES;and anime Offer Illusion Fight as free anime/game discovery with character designs and faction lore. GAMES Sweden;;;Twitch;@bnuytwitch;18-07-2026;18-07-2026
2413;contact@theindiehive.com;;;;;;;;;;;;;;;Pitch the solo development journey spanning over two decades.;Indie developer spotlights;English;approx 7K;Website;@indiehive;18-07-2026;18-07-2026
2415;contacto@areajugones.com;;;;;;;;;;;;;;;film;anime;Video games;-;Website/Social;@Areajugones;18-07-2026;18-07-2026
2416;crustypeachesbiz@gmail.com;;;;;;;;;;;;;;;GAMES;Pitch Illusion Fight as a free anime/game/webtoon discovery for manga and gaming audiences. WEBTOON/MANGA;;;Beacons;@crustypeaches;18-07-2026;18-07-2026
2417;editor@nerdcaliber.com;;;;;;;;;;;;;;;nerd culture;convention coverage;Cosplay photography;≈8.7K Facebook;Website / YouTube / Convention coverage;@nerdcaliber;18-07-2026;18-07-2026
2418;emma@fanbolt.com;;;;;;;;;;;;;;;movies;geek culture;Fandom;-;Website;@FanBolt;18-07-2026;18-07-2026
2419;expertise@rocketcomms.com.au;;;;;;;;;;;;;;;comics;cosplay;Australian pop culture convention;≈100K+ social;Convention / Website / Instagram;@ozcomiccon;18-07-2026;18-07-2026
2420;heartbitscontacto@gmail.com;;;;;;;;;;;;;;;film;technology;Video games;-;Web / Facebook;@HeartbitsVG;18-07-2026;18-07-2026
2421;hello@characterdesignreferences.com;;;;;;;;;;;;;;;animation;concept art;Character design;≈1M+ community;Website / Facebook / Instagram;@characterdesignreferences;18-07-2026;18-07-2026
2422;hello@theindieinformer.com;;;;;;;;;;;;;;;reviews;Indie game discovery;;~2K X;Website / Newsletter;@Indie_Informer;18-07-2026;18-07-2026
2423;help@icv2.com;;;;;;;;;;;;;;;comics;Geek culture business;;-;Website / Trade publication;@ICv2;18-07-2026;18-07-2026
2424;indiegamehorizon@gmail.com;;;;;;;;;;;;;;;GAMES;Feature on solo developer launch with 23 years of dedication;Indie game discovery across Asia;4100;YouTube;@IndieHorizon;18-07-2026;18-07-2026
2425;indiegamepulse@gmail.com;;;;;;;;;;;;;;;Lead with the free tactical hex-grid RPG;Indie game discovery/news;;;YouTube;@IndieGamePulse;18-07-2026;18-07-2026
2429;info@geekquality.com;;;;;;;;;;;;;;;inclusive fandom;Geek culture;;Niche geek culture outlet;Website;@Geekquality;18-07-2026;18-07-2026
2431;msullivan@denofgeek.com;;;;;;;;;;;;;;;Publisher - pitch the book series and transmedia universe for feature;Geek Culture / Publishing;;10M+ monthly readers;Website;@denofgeek;18-07-2026;18-07-2026
2432;narrascope@narrascope.org;;;;;;;;;;;;;;;adventure games;IF;Interactive narrative;Niche interactive narrative community;Conference / Website / Itch.io;@narrascope;18-07-2026;18-07-2026
2433;pikpiklaura@gmail.com;;;;;;;;;;;;;;;GAMES;Story of free indie project created by solo developer over 23 years;Spanish indies and game discovery;-;YouTube;-;18-07-2026;18-07-2026
2434;pitches@nerdist.com;;;;;;;;;;;;;;;comics;fandom;Genre entertainment;Large pop culture network;Website / YouTube / Social;@nerdist;18-07-2026;18-07-2026
2435;prensa@silvergeek.com.mx;;;;;;;;;;;;;;;film;manga;Anime;-;Web;@SilverGeekMX;18-07-2026;18-07-2026
2437;razorcakewebcomics@gmail.com;;;;;;;;;;;;;;;webcomics;punk zine;DIY culture;~6.4K circulation;Zine / Website;@razorcake_zine;18-07-2026;18-07-2026
2438;redaccion@revogamers.net;;;;;;;;;;;;;;;gamer community;eShop;Nintendo;~12K Facebook;Web / community;@revogamers;18-07-2026;18-07-2026
2439;retromation750@gmail.com;;;;;;;;;;;;;;;indie strategy;deckbuilders;Roguelikes;287K;YouTube;@Retromation;18-07-2026;18-07-2026
2440;theindiegamecafe@gmail.com;;;;;;;;;;;;;;;Pitch the free indie tactical hex-grid RPG with 36-track OST;Indie game discovery/recommendations;;;Substack;@indiegamecafe;18-07-2026;18-07-2026
2441;tips@denofgeek.com;;;;;;;;;;;;;;;comics;TV;Movies;Large pop culture outlet;Website / Magazine / YouTube;@denofgeek;18-07-2026;18-07-2026
2443;yvocaro@ladiesgamers.com;;;;;;;;;;;;;;;adventure;cozy;Indie;---;Website / Reviews;@ladiesgamers;18-07-2026;18-07-2026
2444;cloud@xboxtavern.com;;;;;;;;;;;;;;;interviews and ID@Xbox games;features;Xbox reviews;1.5K Facebook;Website / Podcast;@XboxTavern;18-07-2026;18-07-2026
2445;contact@vg247.com;;;;;;;;;;;;;;;press release;Major UK gaming blog;Video game blog;-;Website;@VG247;18-07-2026;18-07-2026
2447;gerald@storyandgame.com;;;;;;;;;;;;;;;and games;worldbuilding;Storytelling;≈1.4K;Podcast / YouTube;@StoryAndGame;18-07-2026;18-07-2026
2448;info@arcadeattack.co.uk;;;;;;;;;;;;;;;retro console coverage;interviews;UK retro gaming podcast;UK retro gaming podcast;Podcast / Website / YouTube;@arcadeattackUK;18-07-2026;18-07-2026
2449;info@geeksout.org;;;;;;;;;;;;;;;comics;Geek culture;;-;Website / Podcast / Community;@GeeksOUT;18-07-2026;18-07-2026
2450;info@lacasadeel.net;;;;;;;;;;;;;;;film;manga;Comics;-;Web / podcast;@LaCasaDeEL;18-07-2026;18-07-2026
2451;info@rolcondados.com;;;;;;;;;;;;;;;factions and tactical RPG as inspiration material for RPG players and podcasters;Focus the universe;RPG community and podcast directory in Spanish;-;Website/Podcast Directory;-;18-07-2026;18-07-2026
2453;ludica@mermeladadejuegos.org;;;;;;;;;;;;;;;Podcast and community of game creation (video games;Indie games/podcast;;2000;Podcast/Community;@mermeladadejuegos;18-07-2026;18-07-2026
2454;mail@classicgamersguild.com;;;;;;;;;;;;;;;and story-driven games;adventure;Classic;≈1K;Podcast / YouTube;@ClassicGamersGuild;18-07-2026;18-07-2026
2455;nerditud@gmail.com;;;;;;;;;;;;;;;series;Geek culture;;-;Web / podcast / community;@nerditud;18-07-2026;18-07-2026
2457;podcast@tcgs.co;;;;;;;;;;;;;;;pitch indie tactical RPG & OST;UK gaming podcast;UK gaming podcast;-;Podcast;@tcgs;18-07-2026;18-07-2026
2458;submit@creativeboom.com;;;;;;;;;;;;;;;design;illustration;Creative industries;≈1M+ creatives monthly;Website / Podcast / Newsletter;@creativeboom;18-07-2026;18-07-2026
2459;thedebuglog@gmail.com;;;;;;;;;;;;;;;webtoon;Pitch the developer/process story behind building one free universe across game;Game development podcast;---;Podcast;@TheDebugLog;18-07-2026;18-07-2026
2461;tips@boingboing.net;;;;;;;;;;;;;;;Solo creator 23-year transmedia project - perfect DIY creator story pitch for geek culture audience;Geek/DIY/culture blog;;5M+ monthly;Website;@BoingBoing;18-07-2026;18-07-2026
2462;warhammerhistoria@gmail.com;;;;;;;;;;;;;;;RPG and warlike fantasy;lore;Warhammer;-;Podcast;@WarhammerHistoria;18-07-2026;18-07-2026
2464;contact@gamesindustry.biz;;;;;;;;;;;;;;;business;analysis;B2B games industry news;130K+ registered users;Website / Newsletter;@GIBiz;18-07-2026;18-07-2026
2465;crpgaddict@gmail.com;;;;;;;;;;;;;;;turn-based RPG analysis;classic RPGs;CRPGs;-;Blog;@CRPGAddict;18-07-2026;18-07-2026
2468;golifepod@gmail.com;;;;;;;;;;;;;;;developer interviews;game culture;Game design;-;Podcast / Substack;@sophdeng;18-07-2026;18-07-2026
2469;info@pressover.news;;;;;;;;;;;;;;;GAMES;Focus on solo development case and free universe as Latin American indie industry story;Spanish-language game journalism and industry;~8K X;Website/Podcast/Newsletter;@PressOverNews;18-07-2026;18-07-2026
2470;info@retrolaser.es;;;;;;;;;;;;;;;anime and doujinshi;manga;Retro video games;-;Blog;-;18-07-2026;18-07-2026
2471;news@cartoonbrew.com;;;;;;;;;;;;;;;visual storytelling;animation art;Animation industry;≈300K+ animation audience;Website / Newsletter / Social;@cartoonbrew;18-07-2026;18-07-2026
2473;padreyrolero@gmail.com;;;;;;;;;;;;;;;Close pitch: free universe with lore;video games and anime;RPG;-;Podcast / blog;@padreyrolero;18-07-2026;18-07-2026
2474;redaccion@akihabarablues.com;;;;;;;;;;;;;;;gamer culture;indies;Video games;-;Blog / web;@akihabarablues;18-07-2026;18-07-2026
2476;submit@itsnicethat.com;;;;;;;;;;;;;;;visual culture;animation;Illustration;≈2M+ monthly reach;Website / Instagram / Newsletter;@itsnicethat;18-07-2026;18-07-2026
2478;tips@hyperallergic.com;;;;;;;;;;;;;;;independent artists;visual culture;Art;Large art/culture outlet;Website / Newsletter / Social;@hyperallergic;18-07-2026;18-07-2026

