CONTACT ID;EMAIL;sib_contact_owner;sib_next_task;SOBRENOME;NOME;_DETECTED_LANGUAGE;DOUBLE_OPT-IN;OPT_IN;CONTACT_TIMEZONE;EXT_ID;LINKEDIN;JOB_TITLE;WHATSAPP;LANDLINE_NUMBER;SMS;CATEGORIA;ANGULO;NICHO;SEGUIDORES;PLATAFORMA;REDE_SOCIAL;ADDED_TIME;MODIFIED_TIME
378;gamededcompany@gmail.com;;;;Game-Ded;;;;;;;;;;;PRESS;Pitch free tactical RPG and transmedia universe;Thai gaming press;-;Website;@gameded;01-07-2026;02-07-2026
380;gameland@vthmedia.com;;;;GameLand;;;;;;;;;;;PRESS;Pitch free indie tactical RPG and transmedia story;Vietnamese gaming press;-;Website;@gamelandvn;01-07-2026;02-07-2026
381;games-information@nme-jp.com;;;;NME Japan Gaming;;;;;;;;;;;tactical RPG;Pitch free action webtoon;Japanese geek culture press;-;Website;@nme_jp;01-07-2026;02-07-2026
382;gaming@comicbook.com;;;;ComicBook Gaming;;;;;;;;;;;PRESS;Webtoon layout paired with tactical hex battle;Crossover Interactive Media;3M+;Website;@ComicBook;01-07-2026;02-07-2026
389;geekcultureph@gmail.com;;;;Geek Culture Philippines;;;;;;;;;;;PRESS;Cross-media ecosystem launch story from solo Brazilian creator;English / Tagalog — Geek Fandom News;≈23K;YOUTUBE;@GeekCulturePH;01-07-2026;02-07-2026
403;geeknz@gmail.com;;;;Gaming Geek NZ;;;;;;;;;;;PRESS;Geek culture press;Solo dev 23-year project story;≈8K;YouTube;@gaminggeeknz;01-07-2026;02-07-2026
412;gngulf@gmail.com;;;;Graphic Novel Gulf;;;;;;;;;;;WEBTOON/MANGA;Cross-media build case study webtoon + book series;English — Webcomics production, graphic novel critiques;≈22K;YOUTUBE;@GraphicNovelGulf;01-07-2026;02-07-2026
413;guildmagesforumblog@gmail.com;;;;Guildmages Forum;;;;;;;;;;;PRESS;Pitch free webtoon, book series, tactical RPG, and OST for geek culture audience;Blog/gaming culture;-;Blog;@guildmagesforum;01-07-2026;02-07-2026
416;halo@kaorinusantara.or.id;;;;KAORI Nusantara;;;;;;;;;;;GAMES;, VTuber, and comics media Lead with the anime-style webtoon and character factions, then mention the free tactical RPG, books, and 36-track OST. WEBTOON/MANGA;;36-;Website;@kaorinusantara;01-07-2026;02-07-2026
417;haven@geek.com.au;;;;Geek Haven AU;;;;;;;;;;;PRESS;Geek culture press;Full transmedia indie universe;≈18K;YouTube;@geekhavenau;01-07-2026;02-07-2026
418;hello@buried-treasure.org;;;;Buried Treasure;;;;;;;;;;;book series;Pitch Illusion Fight as a free tactical RPG hidden gem with a full webtoon;Hidden-gem indie games and overlooked releases;≈15K;Website / Newsletter / X;@game_treasure;01-07-2026;02-07-2026
420;hello@worldanvil.com;;;;World Anvil;;;;;;;;;;;GMs;writers;Worldbuilding tools;≈100K+ community;Platform / Podcast / Community;@WorldAnvil;01-07-2026;02-07-2026
421;hi@youxiputao.com;;;;Game Grape;;;;;;;;;;;PRESS;Pitch free transmedia indie project and solo creator journey;Chinese game industry press;-;Website;@youxiputao;01-07-2026;02-07-2026
422;hiring@gamerbraves.com;;;;GamerBraves;;;;;;;;;;;PRESS;Pitch free tactical RPG and transmedia universe;Malaysian gaming press;-;Website;@gamerbraves;01-07-2026;02-07-2026
423;hobbyconsolas@henneomagazines.com;;;;Hobby Consolas;;;;;;;;;;;36-track OST and 23-year development story;Send brief note highlighting free game;Generalist video game and entertainment press;-;Website/Magazine;@hobby_consolas;01-07-2026;02-07-2026
424;hotgames343@gmail.com;;;;Hot Games;;;;;;;;;;;PRESS;Pitch free action webtoon and tactical RPG;Taiwanese gaming/pop culture;-;Website;@hotgames;01-07-2026;02-07-2026
427;ign_china@ign.com;;;;IGN China;;;;;;;;;;;tactical RPG;Pitch free indie action universe with webtoon;Chinese gaming/entertainment press;-;Website;@IGNChina;01-07-2026;02-07-2026
428;ign_japan@ign.com;;;;IGN Japan;;;;;;;;;;;PRESS;Pitch free anime-inspired webtoon and tactical RPG with OST as indie discovery;Japanese gaming/entertainment press;-;Website;@IGNJapan;01-07-2026;02-07-2026
429;inbox@gamespress.com;;;;GamesPress;;;;;;;;;;;Press release formal com screenshots + trailer;Press release wire;;—;Website;@gamespress;01-07-2026;02-07-2026
446;info@arsgames.net;;;;ArsGames;;;;;;;;;;;"Newsletter and web with indie game reviews; Spanish-speaking audience";Indie games newsletter;;2000;Web/Newsletter;@arsgames;01-07-2026;02-07-2026
447;info@awn.com;;;;Animation World Network;;;;;;;;;;;visual effects;independent animation;Animation news;Large animation-industry audience;Website / Newsletter;@animationworld;01-07-2026;02-07-2026
448;info@comiccrusaders.com;;;;Comic Crusaders;;;;;;;;;;;WEBTOON/MANGA;Transmedia webcomic with soundtrack element;Indie Comic Book Culture;40K+;Website;@ComicCrusaders;01-07-2026;02-07-2026
449;info@fangoria.com;;;;Fangoria (Info);;;;;;;;;;;PRESS;General press introduction for the dark fantasy universe;Horror / Dark Fantasy General Inquiries;established 1979;Magazine / Website;@fangoria;01-07-2026;02-07-2026
452;info@gamewriter.jp;;;;Game Writer Community;;;;;;;;;;;PRESS;Pitch solo-developer production story and invite coverage or writer interest;Japanese games-only news and game writer community;-;Website / Community;@gamewriterjp;01-07-2026;02-07-2026
453;info@genk.vn;;;;GenK;;;;;;;;;;;PRESS;Pitch free tactical RPG and transmedia universe;Vietnamese gaming news;-;Website;@genk_vn;01-07-2026;02-07-2026
455;info@mangaforever.net;;;;Manga Forever;;;;;;;;;;;WEBTOON/MANGA;Global English digital release spotlight;Manga and Manhwa Updates;22K+;Website;@MangaForeverEN;01-07-2026;02-07-2026
456;info@nerdreactor.com;;;;Nerd Reactor;;;;;;;;;;;PRESS;Comprehensive action universe packaging approach;Geek Culture and Fandom News;200K+;Website;@NerdReactor;01-07-2026;02-07-2026
457;info@thenerdstash.com;;;;The Nerd Stash;;;;;;;;;;;PRESS;Free transmedia indie production showcase;Gaming and Geek Lifestyles;180K+;Website;@TheNerdStash;01-07-2026;02-07-2026
459;interactivecore@gmail.com;;;;Interactive Design Core;;;;;;;;;;;GAMES;Preserving text tone and world stability across three discrete platforms;English — Game Writing & Transmedia Loops;≈32K;YOUTUBE;@InteractiveCore;01-07-2026;02-07-2026
460;interactivedesign@gmail.com;;;;Interactive Design Dept;;;;;;;;;;;GAMES;Balancing text density, visual sequential panels, and strategy rules;English — Game Writing & Transmedia Theory;≈26K;YOUTUBE;@InteractiveDesign;01-07-2026;02-07-2026
463;jkparkin@yahoo.com;;;;Smash Pages (J.K. Parkin);;;;;;;;;;;PRESS;Editor - pitch webtoon and creator-owned comics universe with game/book/OST tie-ins;Comics criticism and interviews;-;Website;@smashpages;01-07-2026;02-07-2026
464;johanna@comicsworthreading.com;;;;Comics Worth Reading;;;;;;;;;;;WEBTOON/MANGA;Submit the webtoon and book series as an indie transmedia project for review consideration.;Comic and graphic novel reviews;-;Blog;@comicsworthreading;01-07-2026;02-07-2026
469;kgl-famitsu-release@ml.kadokawa.jp;;;;Famitsu;;;;;;;;;;;webtoon;Pitch free transmedia indie universe with tactical RPG;Japanese gaming press;-;Website;@famitsu;01-07-2026;02-07-2026
470;kiwiindie@gmail.com;;;;Kiwi Indie Gaming;;;;;;;;;;;GAMES;Solo dev journey 23 years;New Zealand indie dev scene + transmedia universe;≈5K;YouTube;@kiwiindiegames;01-07-2026;02-07-2026

