CONTACT ID;EMAIL;sib_contact_owner;sib_next_task;SOBRENOME;NOME;_DETECTED_LANGUAGE;DOUBLE_OPT-IN;OPT_IN;CONTACT_TIMEZONE;EXT_ID;LINKEDIN;JOB_TITLE;WHATSAPP;LANDLINE_NUMBER;SMS;CATEGORIA;ANGULO;NICHO;SEGUIDORES;PLATAFORMA;REDE_SOCIAL;ADDED_TIME;MODIFIED_TIME
307;contact@nerdlife.com.au;;;;Nerd Life Australia;;;;;;;;;;;PRESS;Geek culture press;23-year build + 4 formats free;≈28K;YouTube;@nerdlifeau;01-07-2026;02-07-2026
310;contact@strategysessionpod.com;;;;Strategy Session;;;;;;;;;;;GAMES;Hex-grid systems intersect with webtoon narratives for transmedia experience;English — JRPG / SRPG / tactical RPG podcast shows;≈20K;PODCAST;@strategysession;01-07-2026;02-07-2026
312;contact@theplayersjournal.com.au;;;;The Player's Journal;;;;;;;;;;;GAMES;Free transmedia indie universe;23-year solo indie dev journey + free tactical RPG;≈12K;YouTube;@theplayersjournal;01-07-2026;02-07-2026
313;contact@tunisiangeeknet.tn;;;;Tunisian Geek Network;;;;;;;;;;;PRESS;Connect over the 23-year journey.;French/Arabic — Geek culture and indie media;25K;YOUTUBE;@tungeeknet;01-07-2026;02-07-2026
317;contacto@comunicadosgamer.cl;;;;Comunicados Gamer;;;;;;;;;;;Press release: free action universe created by solo developer in 23 years.;Press / Video games;;~3K;Web;@comunicadosgamer;01-07-2026;02-07-2026
319;contacto@elbunker-geek.com;;;;El Bunker Geek;;;;;;;;;;;Free transmedia universe in 4 formats. Creator interview proposal.;Geek culture / Press;;~2K;Web;@elbunker-geek;01-07-2026;02-07-2026
321;contacto@gamermx.com;;;;GamerMX;;;;;;;;;;;GAMES;Free turn-based tactical RPG. Pitch for Mexican gamer community: Immediate and no-cost access.;Video games / Community;~35K;Web;@gamermx;01-07-2026;02-07-2026
322;contacto@indiefenix.com;;;;IndieFenix;;;;;;;;;;;GAMES;Free tactical game with transmedia universe. Focus on solo developer and free access.;Indie / Video games;~3K;Web;@indiefenix;01-07-2026;02-07-2026
323;contacto@mundogeek.pa;;;;Mundo Geek;;;;;;;;;;;Press release: free transmedia action universe for Panamanian audience.;Geek culture / Press;;~3K;Web;@mundogeekpa;01-07-2026;02-07-2026
324;contacto@mutamag.com;;;;Mutamag;;;;;;;;;;;"politics and culture; Spanish-speaking audience";Independent digital magazine on technology;Culture/press;3000;Digital Magazine;@mutamag;01-07-2026;02-07-2026
325;contacto@planetageek.pe;;;;Planeta Geek;;;;;;;;;;;Webtoon + books + free tactical RPG. Coverage for Peruvian anime and video game audience.;Geek culture / Press;;~12K;Web;@planetageek;01-07-2026;02-07-2026
328;contacto@somos-kudasai.com;;;;Somos Kudasai;;;;;;;;;;;tactical RPG and OST) for manga/anime audience;Free action webtoon with transmedia universe (novels;Anime / Manga / Japanese culture;~15K;Web;@somos_kudasai;01-07-2026;02-07-2026
344;digest@fandomdigest.com;;;;Fandom Digest;;;;;;;;;;;PRESS;Free action universe across multiple formats;English — Pop Culture & Geek Fandom;12K;BLOG;@fandomdigest;01-07-2026;02-07-2026
345;dispatch@indiedesigndispatch.com;;;;Indie Design Dispatch;;;;;;;;;;;GAMES;23-year solo dev project covering multiple media;English — Independent Game Design;7.2K;BLOG;@indiedesigndispatch;01-07-2026;02-07-2026
352;editor@geekculturereview.com;;;;Geek Culture Review;;;;;;;;;;;PRESS;Full transmedia universe completely free access;English — Geek & Nerd Fandom;10.5K;NEWSLETTER;@geekculturereview;01-07-2026;02-07-2026
357;editor@thefantasyhive.co.uk;;;;The Fantasy Hive;;;;;;;;;;;BOOKS;Transmedia adaptation process breakdown;Indie Author Spotlights;25K+;Website;@thefantasyhive;01-07-2026;02-07-2026
419;hello@indiegameoasis.net;;;;Indie Game Oasis;;;;;;;;;;;GAMES;23-year dev veteran zero-cost tactical RPG and media lore world;English — Indie game podcast;≈31K;PODCAST;@indiegameoasis;01-07-2026;02-07-2026
425;hub@geekculturehub.com;;;;Geek Culture Hub;;;;;;;;;;;PRESS;Massive free transmedia project case study;English — Geek Lifestyle & Fandom;13K;BLOG;@geekculturehub;01-07-2026;02-07-2026
442;indienova@chuapp.com;;;;Indienova;;;;;;;;;;;PRESS;Pitch free indie tactical RPG and transmedia universe;Chinese indie game community;-;Website;@indienova;01-07-2026;02-07-2026
450;info@freakside.co;;;;Freakside;;;;;;;;;;;PRESS;Free action webtoon with books and game. Indie comic angle for Colombia.;Pop culture / Comics;~4K;Web;@freakside;01-07-2026;02-07-2026
462;interviews@indiedevmastery.com;;;;Indie Dev Mastery;;;;;;;;;;;GAMES;23-year journey maintaining vision across multiple media forms;English — Gamedev podcast;≈16K;PODCAST;@indiedevmastery;01-07-2026;02-07-2026
541;news@4gamers.co.th;;;;4Gamers Thailand;;;;;;;;;;;PRESS;Pitch free tactical RPG and transmedia universe;Thai gaming press;-;Website;@4gamers_th;01-07-2026;02-07-2026
555;nexus@indiegamenexus.com;;;;Indie Game Nexus;;;;;;;;;;;GAMES;Solo dev transmedia project built over 23 years;English — Indie Games & Culture;15.5K;BLOG;@indiegamenexus;01-07-2026;02-07-2026
556;nook@gmail.co.nz;;;;The Narrative Nook;;;;;;;;;;;GAMES;Story-driven games;Transmedia worldbuilding + narrative RPG;≈4K;YouTube;@narrativenooknz;01-07-2026;02-07-2026
633;quazina@gamefocus.co.kr;;;;GameFocus;;;;;;;;;;;GAMES;Pitch review/news item around free hex-grid tactical RPG and solo-created story universe;Korean games press and reviews;-;Website;@gamefocuskr;01-07-2026;02-07-2026
641;redaccion@elblogdelosjuegos.com;;;;El Blog de los Juegos;;;;;;;;;;;GAMES;Free strategy game with transmedia universe (webtoon + books + OST).;Video games / Analysis;~10K;Web;@blogdelosjuegos;01-07-2026;02-07-2026
642;redaccion@frikigeek.co;;;;FrikiGeek;;;;;;;;;;;PRESS;Free action webtoon with expansion to novel and game. Pitch for Colombian audience.;Pop culture / Comics;~6K;Web;@frikigeek;01-07-2026;02-07-2026
643;redaccion@nerdismo.es;;;;Nerdismo;;;;;;;;;;;Coverage of project as indie phenomenon: 23 years creating a free universe.;Geek culture / Press;;~11K;Web;@nerdismo.es;01-07-2026;02-07-2026
645;redaccion@powergamers.pe;;;;PowerGamers;;;;;;;;;;;GAMES;Free strategy game with transmedia universe. Coverage for Peru.;Video games / Community;~4K;Web;@powergamerspe;01-07-2026;02-07-2026
652;reviews@sffworld.com;;;;SFFWorld;;;;;;;;;;;Pitch the prose books and serialized format to speculative fiction fans.;Sci-fi and fantasy books and media;English;approx 50K;Website / Forum;@sffworld;01-07-2026;02-07-2026
676;space@thenarrativespace.com;;;;The Narrative Space;;;;;;;;;;;GAMES;Transmedia worldbuilding covering books & games;English — Narrative Design & VNs;4.2K;BLOG;@thenarrativespace;01-07-2026;02-07-2026
679;studio@geekcultureradio.com;;;;Geek Culture Radio;;;;;;;;;;;PRESS;One developer shipped RPG, webtoon, book, and 36-track album completely free;English — Geek and nerd culture podcast shows;≈100K;PODCAST;@geekcultureradio;01-07-2026;02-07-2026
680;studio@nerdhavenradio.com;;;;Nerd Haven Radio;;;;;;;;;;;PRESS;23-year creator milestone games, comics, art zero paywalls;English — Geek culture podcast;≈65K;PODCAST;@nerdhavenradio;01-07-2026;02-07-2026
706;tierra@tierradejuegos.com;;;;Tierra de Juegos;;;;;;;;;;;PRESS;Free transmedia universe built in 23 years by a solo developer.;Video games / Indies;~7K;Web;@tierradejuegos;01-07-2026;02-07-2026
738;world@webtoonworld.com;;;;Webtoon World;;;;;;;;;;;WEBTOON/MANGA;Free transmedia universe centered on webtoon;English — Webtoons & Manhwa;8.2K;NEWSLETTER;@webtoonworld;01-07-2026;02-07-2026

