"Nome","Handle","Plataforma","Seguidores","Contato","Nicho","Angulo","Categoria","Pais"
"Media Geek Indonesia","@MediaGeekID","YOUTUBE","≈15K","mediageekid@gmail.com","Indonesian — Geek Pop Culture","Ecosystem pitch combining mobile-native webtoon + hex RPG","PRESS","Indonesia"
"Berita Game Indie ID","@BeritaGameIndieID","YOUTUBE","≈12K","beritagameindieid@gmail.com","Indonesian — Independent Media News","Solo-developer transmedia project story overview for audience","PRESS","Indonesia"
"Game Media TH","@GameMediaTH","YOUTUBE","≈38K","gamediath@gmail.com","Thai — Gaming & Niche Press","Press release submission for turn-based hex-grid RPG release","PRESS","Thailand"
"Webtoon Indo Center","@webtoon_indo_center","YOUTUBE","≈50K","webtoonindo.center@gmail.com","Indonesian — WEBTOON/MANGA","Free high-stakes action webtoon universe optimized for global comic fans","WEBTOON/MANGA","Indonesia"
"Manhwa Recap Indonesia","@manhwarecap_id","YOUTUBE","≈42K","manhwarecap.id@yahoo.com","Indonesian — WEBTOON/MANGA","Shonen/seinen style action webtoon with tactical RPG and companion books","WEBTOON/MANGA","Indonesia"
"Game Indie Nusantara","@gameindie_nusantara","YOUTUBE","≈14K","indienusantara.game@gmail.com","Indonesian — GAMES","23-year solo dev masterclass: Free turn-based hex-grid tactical RPG","GAMES","Indonesia"
"Tactical RPG Indo","@tacticalrpg_id","YOUTUBE","≈8K","tacticalrpg.id@gmail.com","Indonesian — GAMES","Grid combat mechanics and faction conflicts in a completely free indie RPG","GAMES","Indonesia"
"Novel Web Fantasy Indo","@novelweb_fantasy_id","YOUTUBE","≈21K","webnovelfantasy.id@outlook.com","Indonesian — BOOKS","Free immersive fantasy/SFF book series with cross-media webtoon visuals","BOOKS","Indonesia"
"Otaku Indonesia Channel","@otaku_id_channel","YOUTUBE","≈36K","otakuid.business@gmail.com","Indonesian — WEBTOON/MANGA","Anime-style faction design and lore across a free webtoon and game cosmos","WEBTOON/MANGA","Indonesia"
"Soundtrack Review Indo","@soundtrack_review_id","YOUTUBE","≈5.5K","soundtrackreview.id@gmail.com","Indonesian — MUSIC","A comprehensive look at the 36-track original score for an indie universe","MUSIC","Indonesia"
"Geek Realm Indonesia","@geekrealm_id","YOUTUBE","≈19K","geekrealm.id@gmail.com","Indonesian — WEBTOON/MANGA","Transmedia analysis: How one creator built a massive free action franchise alone","WEBTOON/MANGA","Indonesia"
"Komik Aksi Indo","@komikaksi_id","YOUTUBE","≈27K","komikaksi.id@yahoo.com","Indonesian — WEBTOON/MANGA","Fast-paced independent action webtoon with deep lore and strategic gameplay","WEBTOON/MANGA","Indonesia"
"Indie Dev Spotlight ID","@indiedev_spotlight_id","YOUTUBE","≈11K","indiedev.spotlight.id@gmail.com","Indonesian — GAMES","The 23-year development chronicle of Illusion Fight's free tactical engine","GAMES","Indonesia"
"Webtoon Thailand Review","@webtoon_th_review","YOUTUBE","≈43K","webtoonth.review@gmail.com","Thai — WEBTOON/MANGA","Free high-velocity action webtoon designed for global manhwa consumers","WEBTOON/MANGA","Thailand"
"Manhwa Focus Thailand","@manhwafocus_th","YOUTUBE","≈31K","manhwafocus.th@yahoo.com","Thai — WEBTOON/MANGA","Action webtoon core featuring a sequential fantasy novel and strategic game","WEBTOON/MANGA","Thailand"
"Indie Game Explorer TH","@indiegame_th","YOUTUBE","≈15K","indiegameth@gmail.com","Thai — GAMES","Solo developer journey: Free tactical hex-grid RPG built over two decades","GAMES","Thailand"
"SRPG Arena Thailand","@srpg_arena_th","YOUTUBE","≈11.5K","srpgarenath@gmail.com","Thai — GAMES","Deep turn-based hex-grid strategy systems, character paths, entirely free","GAMES","Thailand"
"Fantasy Web Novel TH","@fantasywebnovel_th","YOUTUBE","≈19K","novelth.contact@outlook.com","Thai — BOOKS","Free epic dark fantasy book series integrated with action webtoon chapters","BOOKS","Thailand"
"Otaku Thailand Hub","@otakuth_hub","YOUTUBE","≈35K","otakuthhub@gmail.com","Thai — WEBTOON/MANGA","Anime faction design and lore map across a multi-format free ecosystem","WEBTOON/MANGA","Thailand"
"VGM Lounge Thailand","@vgmlounge_th","YOUTUBE","≈5K","vgmloungeth@gmail.com","Thai — MUSIC","Audio focus: Complete review of the 36-track high-energy action soundtrack","MUSIC","Thailand"
"Geek Culture Thailand","@geekculture_th","YOUTUBE","≈27K","geekcultureth@gmail.com","Thai — WEBTOON/MANGA","Transmedia layout: Combining webtoon visuals with heavy turn-based tactical combat","WEBTOON/MANGA","Thailand"
"Komik Action Thailand","@komikaction_th","YOUTUBE","≈22K","komikactionth@yahoo.com","Thai — WEBTOON/MANGA","Fast independent action webtoon built with deep lore structures and faction play","WEBTOON/MANGA","Thailand"
"Indie Strategy TH","@indiestrategy_th","YOUTUBE","≈9K","indiestrategyth@gmail.com","Thai — GAMES","System design analysis of a completely free solo-developed tactical RPG","GAMES","Thailand"
"Webtoon Vietnam Studio","@webtoon_vn_studio","YOUTUBE","≈46K","webtoonvn.studio@gmail.com","Vietnamese — WEBTOON/MANGA","Free action-heavy independent webtoon designed for global comic reader bases","WEBTOON/MANGA","Vietnam"
"Manhwa Recap Vietnam","@manhwarecap_vn","YOUTUBE","≈39K","manhwarecapvn@yahoo.com","Vietnamese — WEBTOON/MANGA","Shonen action webtoon backed by an extensive novel series and turn-based gameplay","WEBTOON/MANGA","Vietnam"
"Game Indie Vietnam","@gameindie_vn","YOUTUBE","≈13K","gameindievn@gmail.com","Vietnamese — GAMES","23-year solo production milestone: Free turn-based hex-grid tactical RPG","GAMES","Vietnam"
"Tactical RPG Vietnam","@tacticalrpg_vn","YOUTUBE","≈10K","tacticalrpgvn@outlook.com","Vietnamese — GAMES","Grid-based deployment mechanics and team building inside a free indie strategy game","GAMES","Vietnam"
"Fantasy Book Tube VN","@fantasybook_vn","YOUTUBE","≈16K","fantasybookvn@gmail.com","Vietnamese — BOOKS","Free fantasy/SFF web novel collection matched with high-octane webtoon chapters","BOOKS","Vietnam"
"Otaku Vietnam Channel","@otakuvn_channel","YOUTUBE","≈32K","otakuvn.biz@gmail.com","Vietnamese — WEBTOON/MANGA","Anime-inspired character design and faction wars inside a free universe","WEBTOON/MANGA","Vietnam"
"OST Review Vietnam","@ostreview_vn","YOUTUBE","≈5.5K","ostreviewvn@gmail.com","Vietnamese — MUSIC","Soundtrack spotlight: A comprehensive review of the 36-track original audio score","MUSIC","Vietnam"
"Geek Frontier Vietnam","@geekfrontier_vn","YOUTUBE","≈21K","geekfrontiervn@gmail.com","Vietnamese — WEBTOON/MANGA","Transmedia review: How one author mapped an action ecosystem entirely alone","WEBTOON/MANGA","Vietnam"
"Manga Zone Vietnam","@mangazone_vn","YOUTUBE","≈28K","mangazonevn@yahoo.com","Vietnamese — WEBTOON/MANGA","Action webtoon design focusing on heavy character lore and tactical gameplay elements","WEBTOON/MANGA","Vietnam"
"Indie Dev Spotlight VN","@indiedev_vn","YOUTUBE","≈8.5K","indiedevvn@gmail.com","Vietnamese — GAMES","The 23-year engineering story behind the engine of Illusion Fight","GAMES","Vietnam"
"Jakarta Komik Station","@jakartakomik","YOUTUBE","≈48K","jakartakomik@gmail.com","Indonesian — WEBTOON/MANGA","Free action webtoon series optimized for global comic reader bases","WEBTOON/MANGA","Indonesia"
"Manhwa Center Indo","@manhwacenter_id","YOUTUBE","≈39K","manhwacenterid@yahoo.com","Indonesian — WEBTOON/MANGA","Action webtoon architecture backed by a sequential fantasy novel sequence","WEBTOON/MANGA","Indonesia"
"Indie Game Hub Indo","@indiegamehub_id","YOURUBE","≈16K","indiegamehubid@gmail.com","Indonesian — GAMES","23-year solo production chronicle: Free turn-based hex-grid tactical RPG","GAMES","Indonesia"
"Grid Tactician Indonesia","@gridtactician_id","YOUTUBE","≈11K","gridtacticianid@outlook.com","Indonesian — GAMES","Grid combat deployment logic and faction maps in a free strategy title","GAMES","Indonesia"
"Fantasy Book Realm ID","@fantasybook_id","YOUTUBE","≈18K","fantasybookid@gmail.com","Indonesian — BOOKS","Free fantasy/SFF book sets complete with cross-media action webtoon designs","BOOKS","Indonesia"
"Otaku Nusantara Hub","@otakunusantara","YOUTUBE","≈29K","otakunusantara@gmail.com","Indonesian — WEBTOON/MANGA","Anime faction models and background lore inside a free media world","WEBTOON/MANGA","Indonesia"
"VGM Lounge Indonesia","@vgmlounge_id","YOUTUBE","≈6K","vgmloungeid@gmail.com","Indonesian — MUSIC","Audio exploration: Detailed overview of the 36-track original action soundtrack","MUSIC","Indonesia"
"Geek Base Indonesia","@geekbase_id","YOUTUBE","≈24K","geekbaseid@outlook.com","Indonesian — WEBTOON/MANGA","Transmedia review: Connecting sequential webtoon art with deep grid strategy systems","WEBTOON/MANGA","Indonesia"
"Komik Review Nusantara","@komikreview_id","YOUTUBE","≈32K","komikreviewid@yahoo.com","Indonesian — WEBTOON/MANGA","Independent action webtoon constructed with deep lore sheets and strategic combat","WEBTOON/MANGA","Indonesia"
"Indie Strategy Focus ID","@indiestrat_id","YOUTUBE","≈10K","indiestratid@gmail.com","Indonesian — GAMES","System design analysis focusing on a completely free solo developed strategy project","GAMES","Indonesia"
"Webtoon Bangkok Feed","@webtoon_bkk","YOUTUBE","≈41K","webtoonbkk@gmail.com","Thai — WEBTOON/MANGA","Free high-velocity action webtoon layout built for intentional comic consumers","WEBTOON/MANGA","Thailand"
"Manhwa Center Thailand","@manhwacenter_th","YOUTUBE","≈29K","manhwacenterth@yahoo.com","Thai — WEBTOON/MANGA","Action webtoon core backed by a continuous dark fantasy novel line layer","WEBTOON/MANGA","Thailand"
"Indie Game Hub TH","@indiegamehub_th","YOUTUBE","≈14K","indiegamehubth@gmail.com","Thai — GAMES","Solo developer retrospective mapping a free custom hex-grid RPG pipeline","GAMES","Thailand"
"Tactical RPG Siam","@tacticalrpg_siam","YOUTUBE","≈10.5K","tacticalrpgsiam@gmail.com","Thai — GAMES","Deep turn-based strategy simulation choices inside a completely free model project","GAMES","Thailand"
"Fantasy Book Feed TH","@fantasybook_th","YOUTUBE","≈16K","fantasybookth@outlook.com","Thai — BOOKS","Free epic dark fantasy book series paired directly with visual webtoon assets","BOOKS","Thailand"
"Otaku Siam Network","@otakusiam","YOUTUBE","≈33K","otakusiam@gmail.com","Thai — WEBTOON/MANGA","Anime style faction metrics tracking across a multi-format independent free world","WEBTOON/MANGA","Thailand"
"VGM Collector Thailand","@vgmcollector_th","YOUTUBE","≈5.5K","vgmcollectorth@gmail.com","Thai — MUSIC","Musical engineering focus analyzing the 36-track original studio index build","MUSIC","Thailand"
"Geek Cosmos Thailand","@geekcosmos_th","YOUTUBE","≈25K","geekcosmosth@gmail.com","Thai — WEBTOON/MANGA","Transmedia review: Merging visual sequential layouts with complex turn-based gameplay","WEBTOON/MANGA","Thailand"
"Komik Action Siam","@komikaction_siam","YOUTUBE","≈21K","komikactionsiam@yahoo.com","Thai — WEBTOON/MANGA","Fast-paced action webtoon deploying custom tactical maps and internal faction data","WEBTOON/MANGA","Thailand"
"Indie System Focus TH","@indiesys_th","YOUTUBE","≈8.5K","indiesysth@gmail.com","Thai — GAMES","The 23-year back-end engineering chronicle behind the engine of Illusion Fight","GAMES","Thailand"
"Webtoon Saigon Arena","@webtoonsaigon","YOUTUBE","≈45K","webtoonsaigon@gmail.com","Vietnamese — WEBTOON/MANGA","Free independent action webtoon built specifically for global comic reader networks","WEBTOON/MANGA","Vietnam"
"Manhwa Center Vietnam","@manhwacenter_vn","YOUTUBE","≈36K","manhwacentervn@yahoo.com","Vietnamese — WEBTOON/MANGA","Action webtoon infrastructure linked with a continuous epic text novel sequence","WEBTOON/MANGA","Vietnam"
"Indie Game Hub VN","@indiegamehub_vn","YOUTUBE","≈12K","indiegamehubvn@gmail.com","Vietnamese — GAMES","23-year solo production engine milestone: Free turn-based hex-grid strategy RPG","GAMES","Vietnam"
"Grid Tactician Vietnam","@gridtactician_vn","YOUTUBE","≈9.5K","gridtacticianvn@outlook.com","Vietnamese — GAMES","Turn-based strategy map layout choices and structural design paths inside a free RPG","GAMES","Vietnam"
"Otaku Saigon Center","@otakusaigon","YOUTUBE","≈29K","otakusaigon@gmail.com","Vietnamese — WEBTOON/MANGA","Anime-inspired faction dynamics tracking inside a completely free 4-part media map","WEBTOON/MANGA","Vietnam"
"VGM Analyst Vietnam","@vgmanalyst_vn","YOUTUBE","≈5K","vgmanalystvn@gmail.com","Vietnamese — MUSIC","Audio focus breakdown: Full metrics analysis of the 36-track original sound index","MUSIC","Vietnam"
"Geek Base Vietnam","@geekbase_vn","YOUTUBE","≈19K","geekbasevn@outlook.com","Vietnamese — WEBTOON/MANGA","Transmedia configuration audit: Linking illustrative asset panels with grid tactics","WEBTOON/MANGA","Vietnam"
"Komik Review Saigon","@komiksaigon","YOUTUBE","≈26K","komiksaigon@yahoo.com","Vietnamese — WEBTOON/MANGA","Action webtoon design map featuring complex turn-based combat and background indexes","WEBTOON/MANGA","Vietnam"
"Indie Strategy Focus VN","@indiestrat_vn","YOUTUBE","≈8K","indiestratvn@gmail.com","Vietnamese — GAMES","The 23-year systemic background story of the tactical engine behind Illusion Fight","GAMES","Vietnam"
"Anime Podcast ID","@animepodcastid","PODCAST","≈40K","halo@animepodcast.co.id","Indonesian — Anime/manga podcast","Webtoon, seri buku, RPG taktis hex-grid, 36 trek OST gratis","WEBTOON/MANGA","ID"
"Game Indie Pod","@gameindieid","PODCAST","≈38K","redaksi@gameindiepod.id","Indonesian — Indie game podcast","Dev solo bangun franchise game media komplit gratis","GAMES","ID"
"Buku Fantasi","@bukufantasi","PODCAST","≈20K","ulasan@bukufantasi.co.id","Indonesian — Fantasy book podcast","Novel dark fantasy aksi gratis dengan komik digital","BOOKS","ID"
"Meja RPG Indonesia","@mejarpg","PODCAST","≈30K","dm@mejarpgpod.id","Indonesian — TTRPG podcast","Aset gratis GM: sejarah faksi, peta taktis, 36 lagu latar","GAMES","ID"
"Budaya Geek","@budayageek","PODCAST","≈65K","studio@budayageek.id","Indonesian — Geek culture podcast","23 tahun proyek hiburan lintas media 100% gratis","PRESS","ID"
"Musik Game Pod","@musikgame","PODCAST","≈13K","musikgamepod@gmail.com","Indonesian — VG music podcast","36 trek musik original perkuat atmosfer strategis","MUSIC","ID"
"Anime Podcast TH","@animepodth","PODCAST","≈36K","info@animepodcast.in.th","Thai — Anime/manga podcast","เว็บตูน ซีรีส์หนังสือ เกมวางแผน 36 แทร็กเพลงฟรี","WEBTOON/MANGA","TH"
"Indie Game Thailand","@indiegameth","PODCAST","≈30K","press@indiegamethai.com","Thai — Indie game podcast","นักพัฒนาเดี่ยวสร้างเกมและสื่อฟรีทั้งหมด","GAMES","TH"
"Fantasy Book Review TH","@fanbksth","PODCAST","≈18K","reviews@fantasybook.in.th","Thai — Fantasy book podcast","นิยายดาร์กแฟนตาซีอ่านฟรีพร้อมเว็บตูน","BOOKS","TH"
"Tabletop RPG Thailand","@ttrpgth","PODCAST","≈25K","gm@ttrpgthai.com","Thai — TTRPG podcast","คอนเทนต์ฟรีสำหรับ DM: แผนที่การรบ 36 เพลง","GAMES","TH"
"Geek Culture TH","@geekcultureth","PODCAST","≈55K","studio@geekculture.in.th","Thai — Geek culture podcast","23 ปีสร้างเว็บตูน นิยาย เพลง เกมวางแผนให้เสพฟรี","PRESS","TH"
"VGM Thailand","@vgmth","PODCAST","≈11K","vgmthaipod@gmail.com","Thai — VG music podcast","36 เพลงประกอบออริจินัลเกมวางแผนอินดี้","MUSIC","TH"
"Anime Podcast VN","@animepodvn","PODCAST","≈38K","info@animepodcast.vn","Vietnamese — Anime/manga podcast","Webtoon, tiểu thuyết, game chiến thuật, 36 bài nhạc miễn phí","WEBTOON/MANGA","VN"
"Game Indie Việt","@gameindievn","PODCAST","≈34K","press@gameindievn.com","Vietnamese — Indie game podcast","Lập trình viên độc lập xây dựng vũ trụ giải trí miễn phí","GAMES","VN"
"Tiểu Thuyết Kỳ Ảo","@ttkyao","PODCAST","≈19K","reviews@tieuthuyetkyao.vn","Vietnamese — Fantasy book podcast","Tiểu thuyết dark fantasy miễn phí kèm webtoon","BOOKS","VN"
"Tabletop RPG Việt Nam","@ttrpgvn","PODCAST","≈26K","gm@ttrpgvietnam.vn","Vietnamese — TTRPG podcast","Tài nguyên miễn phí GM: cốt truyện phe phái, 36 bài nhạc","GAMES","VN"
"Văn Hóa Geek","@vanhoageek","PODCAST","≈60K","studio@vanhoageek.vn","Vietnamese — Geek culture podcast","23 năm hệ sinh thái truyện tranh, tiểu thuyết, âm nhạc, game miễn phí","PRESS","VN"
"Nhạc Game Pod","@nhacgamevn","PODCAST","≈12K","nhacgamevnpod@gmail.com","Vietnamese — VG music podcast","36 bản nhạc nền nguyên bản cho chiến thuật","MUSIC","VN"
